0.040399, 0.020173, 0.018397, 0.228231, 0.09009063641105895, 0.09104706127572132, 0.059836841555638634, 0.09815648239690203
0.022395, 0.012183, 0.010734, 0.261888, 0.10247782994261867, 0.09550473430229214, 0.0770345565397442, 0.09777132641842555
0.017203, 0.009828, 0.009309, 0.27086, 0.09172926447574334, 0.09528014117486433, 0.08200229601898548, 0.09770684641851893
0.033681, 0.018956, 0.017405, 0.237158, 0.13233242044861762, 0.09184854300401094, 0.06462777632321931, 0.0980153392013198
0.035427, 0.01961, 0.018609, 0.233554, 0.1769242305685968, 0.08842836207607524, 0.06388389221827091, 0.09761224758775976
0.032904, 0.017022, 0.015432, 0.241842, 0.12989762649973918, 0.09022526852944826, 0.06715382266091575, 0.09792860729685857
0.033942, 0.01854, 0.016679, 0.238039, 0.11741849243609806, 0.09272926515464068, 0.06502910910009668, 0.09834212586463789
0.026003, 0.01536, 0.014192, 0.251645, 0.13795318205529475, 0.09281138164237704, 0.07190907056655205, 0.09726249376866938
0.029615, 0.015388, 0.014051, 0.248146, 0.13406429316640583, 0.09242796183125812, 0.07043554359661809, 0.09817289037317511
0.036086, 0.019125, 0.016985, 0.235004, 0.10351264997391758, 0.09196370640493864, 0.0634794960488394, 0.09814641077748551
0.038247, 0.019098, 0.0157, 0.234155, 0.08786580594679186, 0.0928186579424074, 0.06250709322501108, 0.09756988943077757
0.025141, 0.013767, 0.013257, 0.255035, 0.0908450704225352, 0.09383154880199576, 0.07373759043663383, 0.09806136284032266
0.040402, 0.016988, 0.016679, 0.233131, 0.1176147626499739, 0.08981424134436491, 0.06287069159141874, 0.09676144396866779
0.026398, 0.014676, 0.013826, 0.2523, 0.0903077725612937, 0.0935150359629868, 0.07235145475436841, 0.0982615516104404
0.035212, 0.01623, 0.014925, 0.240833, 0.14850417318727177, 0.09028975997239867, 0.06668893670809366, 0.09757173111035321
0.037331, 0.018558, 0.017099, 0.234212, 0.10491197183098591, 0.0907421120321807, 0.06341134197205317, 0.09780723897659985
0.025863, 0.014983, 0.01406, 0.252294, 0.1293622848200313, 0.09241980895722507, 0.0724448634048239, 0.09742798491956103
0.033801, 0.01693, 0.015489, 0.24098, 0.14232524778299424, 0.08981686518990037, 0.06704554982077957, 0.0975896691322384
0.035301, 0.017568, 0.016153, 0.238178, 0.12991262389149713, 0.09076708329724174, 0.0657159612087777, 0.09825557874295726
0.031562, 0.015603, 0.014912, 0.245123, 0.11272430881585811, 0.09221477205858751, 0.06888980304082488, 0.09755056567926285
0.026358, 0.014679, 0.013989, 0.252174, 0.07563380281690142, 0.09333860965778315, 0.07237642750342602, 0.09841096830890378
0.032869, 0.018675, 0.016986, 0.23867, 0.10289580073030775, 0.09013906051420661, 0.06651552774562504, 0.0984953617127298
0.025567, 0.013323, 0.012779, 0.255531, 0.06486763171622326, 0.09325871152393142, 0.07402766488229573, 0.0983362327815529
0.032986, 0.017589, 0.016108, 0.240517, 0.1026819248826291, 0.09222696383547231, 0.06621482648141343, 0.09846156804075626
0.019599, 0.009699, 0.009916, 0.267986, 0.06699921752738654, 0.09451222502345251, 0.08057000993332365, 0.09796374060896965
0.034687, 0.018073, 0.016506, 0.237934, 0.1207603025560772, 0.09119810632916277, 0.0654988366335952, 0.09810475987316646
0.034689, 0.017315, 0.016212, 0.238984, 0.12996478873239437, 0.09023591466601728, 0.06633499975451515, 0.09798134548124679
0.0354, 0.016192, 0.015214, 0.240394, 0.09866001564945229, 0.09370227401929979, 0.06616554862513511, 0.09707633051896246
0.031796, 0.01553, 0.014751, 0.245123, 0.11401343244653103, 0.09335852458151309, 0.06906474207102757, 0.09834272682157766
0.033764, 0.018336, 0.017058, 0.238042, 0.12117762128325509, 0.09225976322535226, 0.06468860350558875, 0.09818859593698695
0.019926, 0.010199, 0.01017, 0.266905, 0.08275430359937401, 0.09435045889600036, 0.0800667754433451, 0.09799840639722887
0.025794, 0.014836, 0.013876, 0.252694, 0.08793296817944704, 0.09293777645436734, 0.07255814091021145, 0.09822309949047317
0.023567, 0.014137, 0.013239, 0.256257, 0.09344027125717266, 0.09415977977937125, 0.07438798959776347, 0.0979974907886177
0.026249, 0.013732, 0.012892, 0.254327, 0.07401864893062077, 0.09325111042421903, 0.07308892033924133, 0.09839023380984013
0.024638, 0.013238, 0.012759, 0.256565, 0.06769953051643193, 0.09331687120713035, 0.0744090490078296, 0.09844882062304873
0.031016, 0.018559, 0.017261, 0.240364, 0.11860785080855503, 0.09172910310366608, 0.06644560433320747, 0.09808474447718392
0.026388, 0.014821, 0.013697, 0.252294, 0.10920513823682838, 0.09373568122128033, 0.07196445201387616, 0.09785442736845126
0.031959, 0.01764, 0.016102, 0.241499, 0.10665427751695356, 0.09232772953575383, 0.06659363508493357, 0.09831849150091161
0.024713, 0.013359, 0.012253, 0.256875, 0.0649784820031299, 0.09334844597799268, 0.07481749669067427, 0.09853193105687683
0.034794, 0.017931, 0.016745, 0.23773, 0.09063249869587897, 0.09305316060859448, 0.06544142940866438, 0.09820019782361203
0.03029, 0.014575, 0.014391, 0.247944, 0.11260106937923839, 0.09338925071625294, 0.07019068810215902, 0.09731027196617657
0.030323, 0.017756, 0.016437, 0.242684, 0.1124745696400626, 0.09231696182239237, 0.06773657589360214, 0.09790219191050435
0.032106, 0.015854, 0.014436, 0.244804, 0.10319314032342201, 0.09149117450556228, 0.06888978586434687, 0.09858576722640751
0.037505, 0.017891, 0.014993, 0.236811, 0.09162037037037037, 0.09206158307479809, 0.06439486150889459, 0.09739833348931279
0.023868, 0.012495, 0.012387, 0.25845, 0.06172600417318728, 0.0940157649240245, 0.07576518138847023, 0.09853344225214597
0.029184, 0.015805, 0.014928, 0.247283, 0.10360850286906627, 0.09307678470183081, 0.0699469922795587, 0.09850768586835426
0.031648, 0.018076, 0.016229, 0.241247, 0.12926577986437143, 0.09160115908832563, 0.06673306489344323, 0.09779926424539909
0.03287, 0.016484, 0.015841, 0.242005, 0.09750652060511215, 0.09247265710673018, 0.06751516959172574, 0.09862716393197551
0.026385, 0.015015, 0.013814, 0.251986, 0.10026212832550863, 0.0930735719390731, 0.07200739114165881, 0.09802226583941444
0.039279, 0.018788, 0.017966, 0.231167, 0.09851004173187272, 0.09121029796836483, 0.06211860689453826, 0.09861933937027301
0.025044, 0.014734, 0.013579, 0.253843, 0.09405516431924883, 0.09367235473401081, 0.07314240629399728, 0.09796172606183129
0.035262, 0.016763, 0.015253, 0.239922, 0.11410406885758997, 0.09053059177819553, 0.0662141553386907, 0.09803690367524295
0.031701, 0.017005, 0.016703, 0.241791, 0.08940336463223789, 0.09344683794633174, 0.06651433262817777, 0.09818530850112647
0.035707, 0.018327, 0.017868, 0.235298, 0.12382889932185706, 0.08921824585052571, 0.06428706759499596, 0.09828006388974528
0.030123, 0.018473, 0.016659, 0.241945, 0.1173011215440793, 0.09189484618740477, 0.06758188765359406, 0.09798290585513966
0.036716, 0.018072, 0.016465, 0.235947, 0.12637910798122068, 0.09005293908280117, 0.06438344230512782, 0.09820047985255394
0.034467, 0.01903, 0.017927, 0.235776, 0.10789710485133022, 0.09270085176274662, 0.06340055252594434, 0.09840849287806715
0.03777, 0.020133, 0.018378, 0.230919, 0.08821009389671362, 0.09135465518038528, 0.06176436327860705, 0.09875698786545213
0.028527, 0.015688, 0.014727, 0.248258, 0.14677882107459572, 0.0925520202724299, 0.07088946801601637, 0.09776694887836604
0.035438, 0.01748, 0.015964, 0.238318, 0.11830203442879501, 0.0913500399632313, 0.0656205000394125, 0.09844715371005805
0.019525, 0.010552, 0.010015, 0.267108, 0.057679316640584254, 0.09508496303665552, 0.08026297946550302, 0.09869770687739703
0.02663, 0.015274, 0.014176, 0.25112, 0.09508476786645803, 0.09338215656988368, 0.07191786741222125, 0.09814017395129335
0.037579, 0.01783, 0.016604, 0.235187, 0.11006129368805424, 0.08964397182544266, 0.06370191100097194, 0.09812970283198537
0.037609, 0.019206, 0.018537, 0.231848, 0.11059728742827335, 0.09082587963470017, 0.06300942611037194, 0.09784489866516911
