fake65.jpg, 0.01258, 0.007043, 0.006672, 0.280905, 0.034334246218049036, 0.09494483599594307, 0.08759864739319449, 0.09039215826176375
fake12.jpg, 0.027721, 0.012888, 0.012854, 0.253737, 0.06986697965571205, 0.09005162627467232, 0.07323744075152225, 0.09606776929064371
live220.jpg, 0.011033, 0.005922, 0.006133, 0.284112, 0.0340453834115806, 0.09661707486396316, 0.08883544526623484, 0.09786422926193537
fake56.jpg, 0.021139, 0.010625, 0.010806, 0.26463, 0.05665101721439749, 0.09215615011875901, 0.07910421650416402, 0.09405047306964145
live62.jpg, 0.013139, 0.006671, 0.0064, 0.28099, 0.03789775691184142, 0.09618753248081303, 0.08729841499319438, 0.09773784465648597
live93.jpg, 0.010572, 0.006411, 0.006031, 0.284186, 0.034490740740740745, 0.09612074015879349, 0.08847635465489773, 0.09749097079690844
fake51.jpg, 0.020933, 0.011463, 0.010767, 0.264037, 0.051504303599374024, 0.0933440680007937, 0.0791264369514782, 0.09738885539216513
fake48.jpg, 0.01845, 0.010259, 0.009593, 0.268898, 0.05216288471570161, 0.09403087445192107, 0.081179932035044, 0.09786172292339548
live121.jpg, 0.011512, 0.006922, 0.006379, 0.282387, 0.035041079812206576, 0.09680441430050708, 0.08795574011502601, 0.09834167415055373
live179.jpg, 0.0165, 0.008717, 0.008819, 0.273164, 0.04569379238393323, 0.09484837583850005, 0.08358730015744993, 0.09737938173235658
live223.jpg, 0.010856, 0.005774, 0.006026, 0.284544, 0.03550208659363589, 0.09662410555177062, 0.08918407009178143, 0.09780038252834919
live88.jpg, 0.010119, 0.006131, 0.005838, 0.285112, 0.033041210224308816, 0.09624667066595485, 0.08883964631052692, 0.09741336785248467
fake5.jpg, 0.022527, 0.011141, 0.010234, 0.263298, 0.049349243609806984, 0.09609597507087955, 0.07482805547383048, 0.09806199727527491
live27.jpg, 0.01295, 0.008021, 0.007511, 0.278718, 0.040481220657276995, 0.09548169736810291, 0.08572642725490931, 0.09642364415063656
live67.jpg, 0.013952, 0.008331, 0.008321, 0.276596, 0.0371074595722483, 0.09530552716523176, 0.08509344024380053, 0.09790264612897588
live116.jpg, 0.011902, 0.006762, 0.005904, 0.282632, 0.030860719874804387, 0.09579309745795742, 0.08763996646704483, 0.09672459584606964
live65.jpg, 0.014378, 0.008129, 0.007915, 0.276778, 0.03603677621283255, 0.09562646905665409, 0.08486098365175626, 0.09808934767121394
fake3.jpg, 0.024108, 0.012333, 0.012197, 0.258562, 0.07968570683359415, 0.0933532388695332, 0.07628079303550361, 0.09774979113172363
fake18.jpg, 0.019143, 0.008772, 0.008617, 0.270668, 0.041883802816901405, 0.09456151187866842, 0.08197899767022429, 0.0979479114831309
live74.jpg, 0.013142, 0.008245, 0.007972, 0.277841, 0.038159885237350026, 0.0949946803247787, 0.08589004249581296, 0.09743442543436152
fake46.jpg, 0.026146, 0.013803, 0.013254, 0.253997, 0.0803377673448096, 0.09296571406473383, 0.07372210391139712, 0.09777323827498653
fake29.jpg, 0.012797, 0.00913, 0.008115, 0.277158, 0.14519431403234218, 0.09410231559219899, 0.08588459327176379, 0.09606657481902929
fake70.jpg, 0.02622, 0.013458, 0.012135, 0.255387, 0.07385432968179446, 0.09318707971376217, 0.07388086766498103, 0.09765655688804635
live158.jpg, 0.014179, 0.007931, 0.008325, 0.276765, 0.03897496087636933, 0.09559450832522065, 0.08449607735850215, 0.0976063933083627
live234.jpg, 0.012411, 0.006674, 0.006687, 0.281428, 0.03736763171622327, 0.09581398262919742, 0.08735103735933562, 0.09717832490792684
